Canton-Id;Canton;Type d'impot;Deduction;Montant;Pour cent;Minimum;Maximum
0;Confédération;Revenu;Déduction des frais de déplacement revenu principal;0;0;0;3 300
0;Confédération;Revenu;Déduction forfaitaire pour dépenses professionnelles du revenu accessoire;0;20;800;2 400
0;Confédération;Revenu;Déduction forfaitaire pour autres frais professionnels;0;3;2 000;4 000
0;Confédération;Revenu;Déduction forfaitaire pour les frais d'entretien des biens immobiliers jusqu'à 10 ans;0;10;0;0
0;Confédération;Revenu;Déduction forfaitaire des frais d'entretien pour les immeubles de plus de 10 ans;0;20;0;0
0;Confédération;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, personnes mariées avec cotisations pilier 2/3a;0;0;0;3 700
0;Confédération;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, personnes mariées sans cotisations pilier 2/3a;0;0;0;5 550
0;Confédération;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, personnes célibataires avec cotisations pilier 2/3a;0;0;0;1 800
0;Confédération;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, personnes célibataires sans cotisations pilier 2/3a;0;0;0;2 700
0;Confédération;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, enfant;0;0;0;700
0;Confédération;Revenu;Déduction pour couple à deux revenus;0;50;8 600;14 100
0;Confédération;Revenu;Déduction des frais de garde des enfants par des tiers;0;0;0;25 800
0;Confédération;Revenu;Déduction pour enfants;6 800;0;0;0
0;Confédération;Revenu;Déduction pour personnes mariées;2 800;0;0;0
0;Confédération;Revenu;Déduction maximale pilier 3a avec solution de prévoyance;0;0;0;7 258
0;Confédération;Revenu;Déduction maximale pilier 3a sans solution de prévoyance;0;0;0;36 288
0;Confédération;Revenu;Taux d'intérêt technique maximal Prime unique en CHF FINMA;0;350;0;0
0;Confédération;Revenu;Déduction des frais supplémentaires de repas sans subvention;0;0;0;3 200
0;Confédération;Revenu;Déduction des frais supplémentaires de repas avec subvention;0;0;0;1 600
1;ZH;Revenu;Déduction des frais de déplacement revenu principal;0;0;0;5 200
1;ZH;Revenu;Déduction forfaitaire pour dépenses professionnelles du revenu accessoire;0;20;800;2 400
1;ZH;Revenu;Déduction forfaitaire pour autres frais professionnels;0;3;2 000;4 000
1;ZH;Revenu;Déduction forfaitaire pour les frais d'entretien des biens immobiliers jusqu'à 10 ans;0;20;0;0
1;ZH;Revenu;Déduction forfaitaire des frais d'entretien pour les immeubles de plus de 10 ans;0;20;0;0
1;ZH;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, personnes mariées avec cotisations pilier 2/3a;0;0;0;5 800
1;ZH;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, personnes mariées sans cotisations pilier 2/3a;0;0;0;8 700
1;ZH;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, personnes célibataires avec cotisations pilier 2/3a;0;0;0;2 900
1;ZH;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, personnes célibataires sans cotisations pilier 2/3a;0;0;0;4 350
1;ZH;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, enfant;0;0;0;1 300
1;ZH;Revenu;Déduction pour couple à deux revenus;0;0;0;6 100
1;ZH;Revenu;Déduction pour frais de gestion de fortune;0;0,3;0;6 000
1;ZH;Revenu;Déduction des frais de garde des enfants par des tiers;0;0;0;25 000
1;ZH;Revenu;Déduction pour enfants;9 300;0;0;0
1;ZH;Revenu;Déduction maximale pilier 3a avec solution de prévoyance;0;0;0;7 258
1;ZH;Revenu;Déduction maximale pilier 3a sans solution de prévoyance;0;0;0;36 288
1;ZH;Revenu;Taux d'intérêt technique maximal Prime unique en CHF FINMA;0;350;0;0
1;ZH;Revenu;Déduction des frais supplémentaires de repas sans subvention;0;0;0;3 200
1;ZH;Revenu;Déduction des frais supplémentaires de repas avec subvention;0;0;0;1 600
2;BE;Revenu;Déduction des frais de déplacement revenu principal;0;0;0;7 000
2;BE;Revenu;Déduction forfaitaire pour dépenses professionnelles du revenu accessoire;0;20;800;2 400
2;BE;Revenu;Déduction forfaitaire pour autres frais professionnels;0;3;2 000;4 000
2;BE;Revenu;Déduction forfaitaire pour les frais d'entretien des biens immobiliers jusqu'à 10 ans;0;10;0;0
2;BE;Revenu;Déduction forfaitaire des frais d'entretien pour les immeubles de plus de 10 ans;0;20;0;0
2;BE;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, personnes mariées avec cotisations pilier 2/3a;0;0;0;4 900
2;BE;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, personnes mariées sans cotisations pilier 2/3a;0;0;0;7 200
2;BE;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, personnes célibataires avec cotisations pilier 2/3a;0;0;0;2 450
2;BE;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, personnes célibataires sans cotisations pilier 2/3a;0;0;0;3 600
2;BE;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, enfant;0;0;0;700
2;BE;Revenu;Déduction pour couple à deux revenus;0;2;0;9 500
2;BE;Revenu;Déduction des frais de garde des enfants par des tiers;0;0;0;16 000
2;BE;Revenu;Déduction pour frais de formation des enfants, éducation externe;0;0;0;6 400
2;BE;Revenu;Déduction pour enfants;8 300;0;0;0
2;BE;Revenu;Déduction pour les personnes célibataires avec enfants;1 300;0;0;0
2;BE;Revenu;Déduction pour personnes mariées;5 300;0;0;0
2;BE;Revenu;Déduction pour contribuables célibataires;5 300;0;0;0
2;BE;Revenu;Déduction sociale supplémentaire;5 300;0;0;0
2;BE;Revenu;Déduction pour célibataire avec propre ménage;2 400;0;0;0
2;BE;Revenu;déduction sociale revenus modestes célibataire;1 100;0;0;0
2;BE;Revenu;déduction sociale revenus modestes marié;2 200;0;0;0
2;BE;Revenu;déduction sociale revenus modestes enfant;600;0;0;0
2;BE;Revenu;Déduction maximale pilier 3a avec solution de prévoyance;0;0;0;7 258
2;BE;Revenu;Déduction maximale pilier 3a sans solution de prévoyance;0;0;0;36 288
2;BE;Revenu;Taux d'intérêt technique maximal Prime unique en CHF FINMA;0;350;0;0
2;BE;Revenu;Déduction des frais supplémentaires de repas sans subvention;0;0;0;3 200
2;BE;Revenu;Déduction des frais supplémentaires de repas avec subvention;0;0;0;1 600
3;LU;Revenu;Déduction des frais de déplacement revenu principal;0;0;0;6 500
3;LU;Revenu;Déduction forfaitaire pour dépenses professionnelles du revenu accessoire;0;20;800;2 400
3;LU;Revenu;Déduction forfaitaire pour autres frais professionnels;0;3;2 000;4 000
3;LU;Revenu;Déduction de la valeur locative imputée;0;30;0;0
3;LU;Revenu;Déduction forfaitaire pour les frais d'entretien des biens immobiliers jusqu'à 10 ans;0;10;0;0
3;LU;Revenu;Déduction forfaitaire des frais d'entretien pour les immeubles de plus de 10 ans;0;20;0;0
3;LU;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, personnes mariées avec cotisations pilier 2/3a;0;0;0;5 200
3;LU;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, personnes mariées sans cotisations pilier 2/3a;0;0;0;6 700
3;LU;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, personnes célibataires avec cotisations pilier 2/3a;0;0;0;2 600
3;LU;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, personnes célibataires sans cotisations pilier 2/3a;0;0;0;3 300
3;LU;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, enfant;0;0;0;700
3;LU;Revenu;Déduction pour couple à deux revenus;0;0;0;5 000
3;LU;Revenu;Déduction des frais de garde des enfants par des tiers;0;0;0;18 000
3;LU;Revenu;Déduction pour propres enfants à charge;2 000;0;0;0
3;LU;Revenu;Déduction pour frais de formation des enfants, éducation externe;13 200;0;0;0
3;LU;Revenu;Déduction pour enfants;8 000;0;0;0
3;LU;Revenu;Déduction pour personne seule Valeur seuil;50 000;0;0;0
3;LU;Revenu;Déduction fiscale pour les personnes mariées Valeur seuil;80 000;0;0;0
3;LU;Revenu;déduction sociale revenus modestes;0;14;0;0
3;LU;Revenu;Déduction maximale pilier 3a avec solution de prévoyance;0;0;0;7 258
3;LU;Revenu;Déduction maximale pilier 3a sans solution de prévoyance;0;0;0;36 288
3;LU;Revenu;Taux d'intérêt technique maximal Prime unique en CHF FINMA;0;350;0;0
3;LU;Revenu;Déduction des frais supplémentaires de repas sans subvention;0;0;0;3 200
3;LU;Revenu;Déduction des frais supplémentaires de repas avec subvention;0;0;0;1 600
4;UR;Revenu;Déduction des frais de déplacement revenu principal;0;0;0;13 000
4;UR;Revenu;Déduction forfaitaire pour dépenses professionnelles du revenu accessoire;0;20;800;2 400
4;UR;Revenu;Déduction forfaitaire pour autres frais professionnels;0;3;2 000;4 000
4;UR;Revenu;Déduction de la valeur locative imputée;0;25;0;7 900
4;UR;Revenu;Déduction forfaitaire pour les frais d'entretien des biens immobiliers jusqu'à 10 ans;0;10;0;0
4;UR;Revenu;Déduction forfaitaire des frais d'entretien pour les immeubles de plus de 10 ans;0;20;0;0
4;UR;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, personnes mariées avec cotisations pilier 2/3a;0;0;0;3 700
4;UR;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, personnes mariées sans cotisations pilier 2/3a;0;0;0;5 550
4;UR;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, personnes célibataires avec cotisations pilier 2/3a;0;0;0;1 800
4;UR;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, personnes célibataires sans cotisations pilier 2/3a;0;0;0;2 700
4;UR;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, enfant;0;0;0;700
4;UR;Revenu;Déduction pour couple à deux revenus;0;0;0;3 700
4;UR;Revenu;Déduction pour frais de gestion de fortune;0;0,3;0;5 000
4;UR;Revenu;Déduction des frais de garde des enfants par des tiers;0;0;0;25 800
4;UR;Revenu;Déduction pour frais de formation des enfants, éducation externe avec séjour hebdomadaire;0;0;0;13 500
4;UR;Revenu;Déduction pour frais de formation des enfants, éducation externe sans séjour hebdomadaire;0;0;0;4 500
4;UR;Revenu;Déduction pour enfants;8 500;0;0;0
4;UR;Revenu;Déduction pour les enfants adultes;3 200;0;0;0
4;UR;Revenu;Déduction pour personnes mariées;26 900;0;0;0
4;UR;Revenu;Déduction pour famille monoparentale;21 200;0;0;0
4;UR;Revenu;Déduction pour contribuables célibataires;15 300;0;0;0
4;UR;Revenu;Déduction maximale pilier 3a avec solution de prévoyance;0;0;0;7 258
4;UR;Revenu;Déduction maximale pilier 3a sans solution de prévoyance;0;0;0;36 288
4;UR;Revenu;Taux d'intérêt technique maximal Prime unique en CHF FINMA;0;350;0;0
4;UR;Revenu;Déduction des frais supplémentaires de repas sans subvention;0;0;0;3 200
4;UR;Revenu;Déduction des frais supplémentaires de repas avec subvention;0;0;0;1 600
5;SZ;Revenu;Déduction des frais de déplacement revenu principal;0;0;0;8 000
5;SZ;Revenu;Déduction forfaitaire pour autres frais professionnels;0;20;0;6 900
5;SZ;Revenu;Déduction forfaitaire pour les frais d'entretien des biens immobiliers jusqu'à 10 ans;0;10;0;0
5;SZ;Revenu;Déduction forfaitaire des frais d'entretien pour les immeubles de plus de 10 ans;0;20;0;0
5;SZ;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, personnes mariées avec cotisations pilier 2/3a;0;0;0;6 400
5;SZ;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, personnes mariées sans cotisations pilier 2/3a;0;0;0;9 600
5;SZ;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, personnes célibataires avec cotisations pilier 2/3a;0;0;0;3 200
5;SZ;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, personnes célibataires sans cotisations pilier 2/3a;0;0;0;4 800
5;SZ;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, enfant;0;0;0;400
5;SZ;Revenu;Déduction pour couple à deux revenus;0;0;0;2 100
5;SZ;Revenu;Déduction pour frais de gestion de fortune;0;0,3;0;6 000
5;SZ;Revenu;Déduction des frais de garde des enfants par des tiers;0;0;0;6 000
5;SZ;Revenu;Déduction pour les enfants mineurs;9 000;0;0;0
5;SZ;Revenu;Déduction pour les enfants adultes;11 000;0;0;0
5;SZ;Revenu;Déduction pour personnes mariées;6 400;0;0;0
5;SZ;Revenu;Déduction pour famille monoparentale;6 300;0;0;0
5;SZ;Revenu;Déduction pour contribuables célibataires;3 200;0;0;0
5;SZ;Revenu;Déduction pour rentiers AVS ou AI;4 000;0;0;0
5;SZ;Revenu;Déduction pour personne seule Valeur seuil;35 000;0;0;0
5;SZ;Revenu;Déduction fiscale pour les personnes mariées Valeur seuil;70 000;0;0;0
5;SZ;Revenu;Déduction de l'enfant Valeur seuil;25 000;0;0;0
5;SZ;Revenu;Déduction maximale pilier 3a avec solution de prévoyance;0;0;0;7 258
5;SZ;Revenu;Déduction maximale pilier 3a sans solution de prévoyance;0;0;0;36 288
5;SZ;Revenu;Taux d'intérêt technique maximal Prime unique en CHF FINMA;0;350;0;0
5;SZ;Revenu;Déduction des frais supplémentaires de repas sans subvention;0;0;0;3 200
5;SZ;Revenu;Déduction des frais supplémentaires de repas avec subvention;0;0;0;1 600
6;OW;Revenu;Déduction des frais de déplacement revenu principal;0;0;0;10 000
6;OW;Revenu;Déduction forfaitaire pour dépenses professionnelles du revenu accessoire;0;20;800;2 400
6;OW;Revenu;Déduction forfaitaire pour autres frais professionnels;0;3;2 000;4 000
6;OW;Revenu;Déduction forfaitaire pour les frais d'entretien des biens immobiliers jusqu'à 10 ans;0;10;0;0
6;OW;Revenu;Déduction forfaitaire des frais d'entretien pour les immeubles de plus de 10 ans;0;20;0;0
6;OW;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, personnes mariées avec cotisations pilier 2/3a;0;0;0;3 300
6;OW;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, personnes mariées sans cotisations pilier 2/3a;0;0;0;4 950
6;OW;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, personnes célibataires avec cotisations pilier 2/3a;0;0;0;1 700
6;OW;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, personnes célibataires sans cotisations pilier 2/3a;0;0;0;2 550
6;OW;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, enfant;0;0;0;700
6;OW;Revenu;Déduction pour couple à deux revenus;0;0;0;3 400
6;OW;Revenu;Déduction pour frais de gestion de fortune;0;0,3;0;6 000
6;OW;Revenu;Déduction des frais de garde des enfants par des tiers;0;0;0;10 000
6;OW;Revenu;Déduction pour frais de formation des enfants, éducation externe;5 100;0;0;0
6;OW;Revenu;Déduction pour enfants;6 200;0;0;0
6;OW;Revenu;Déduction pour le soutien des enfants majeurs;2 400;0;0;0
6;OW;Revenu;Déduction pour personnes mariées;0;20;4 300;10 000
6;OW;Revenu;Déduction pour famille monoparentale;0;20;4 300;10 000
6;OW;Revenu;Déduction sociale supplémentaire;10 000;0;0;0
6;OW;Revenu;Déduction maximale pilier 3a avec solution de prévoyance;0;0;0;7 258
6;OW;Revenu;Déduction maximale pilier 3a sans solution de prévoyance;0;0;0;36 288
6;OW;Revenu;Taux d'intérêt technique maximal Prime unique en CHF FINMA;0;350;0;0
6;OW;Revenu;Déduction des frais supplémentaires de repas sans subvention;0;0;0;3 200
6;OW;Revenu;Déduction des frais supplémentaires de repas avec subvention;0;0;0;1 600
7;NW;Revenu;Déduction des frais de déplacement revenu principal;0;0;0;6 000
7;NW;Revenu;Déduction forfaitaire pour dépenses professionnelles du revenu accessoire;0;20;800;2 400
7;NW;Revenu;Déduction forfaitaire pour autres frais professionnels;0;5;0;7 000
7;NW;Revenu;Déduction de la valeur locative imputée;0;40;0;0
7;NW;Revenu;Déduction forfaitaire pour les frais d'entretien des biens immobiliers jusqu'à 10 ans;0;10;0;0
7;NW;Revenu;Déduction forfaitaire des frais d'entretien pour les immeubles de plus de 10 ans;0;20;0;0
7;NW;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, personnes mariées avec cotisations pilier 2/3a;0;0;0;3 700
7;NW;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, personnes mariées sans cotisations pilier 2/3a;0;0;0;5 550
7;NW;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, personnes célibataires avec cotisations pilier 2/3a;0;0;0;1 800
7;NW;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, personnes célibataires sans cotisations pilier 2/3a;0;0;0;2 700
7;NW;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, enfant;0;0;0;700
7;NW;Revenu;Déduction pour couple à deux revenus;0;0;0;1 200
7;NW;Revenu;Déduction pour frais de gestion de fortune;0;0,3;0;9 000
7;NW;Revenu;Déduction des frais de garde des enfants par des tiers;0;0;0;8 100
7;NW;Revenu;Déduction pour propres enfants à charge;3 100;0;0;0
7;NW;Revenu;Déduction pour frais de formation des enfants, éducation externe avec séjour hebdomadaire du premier enfant;5 600;0;0;0
7;NW;Revenu;Déduction pour frais de formation des enfants, éducation externe avec séjour hebdomadaire à partir du 2ème enfant;7 800;0;0;0
7;NW;Revenu;Déduction pour frais de formation des enfants, éducation externe sans séjour hebdomadaire hors du canton;1 700;0;0;0
7;NW;Revenu;Déduction pour enfants;6 400;0;0;0
7;NW;Revenu;Déduction pour les personnes seules de plus de 65 ans;0;0;0;3 900
7;NW;Revenu;Déduction maximale pilier 3a avec solution de prévoyance;0;0;0;7 258
7;NW;Revenu;Déduction maximale pilier 3a sans solution de prévoyance;0;0;0;36 288
7;NW;Revenu;Taux d'intérêt technique maximal Prime unique en CHF FINMA;0;350;0;0
7;NW;Revenu;Déduction des frais supplémentaires de repas sans subvention;0;0;0;3 200
7;NW;Revenu;Déduction des frais supplémentaires de repas avec subvention;0;0;0;1 600
8;GL;Revenu;Déduction forfaitaire pour dépenses professionnelles du revenu accessoire;0;20;800;2 400
8;GL;Revenu;Déduction forfaitaire pour autres frais professionnels;0;3;2 000;4 000
8;GL;Revenu;Déduction forfaitaire pour les frais d'entretien des biens immobiliers jusqu'à 10 ans;0;10;0;0
8;GL;Revenu;Déduction forfaitaire des frais d'entretien pour les immeubles de plus de 10 ans;0;20;0;0
8;GL;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, personnes mariées avec cotisations pilier 2/3a;0;0;0;6 200
8;GL;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, personnes mariées sans cotisations pilier 2/3a;0;0;0;9 300
8;GL;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, personnes célibataires avec cotisations pilier 2/3a;0;0;0;3 100
8;GL;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, personnes célibataires sans cotisations pilier 2/3a;0;0;0;4 650
8;GL;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, enfant;0;0;0;1 000
8;GL;Revenu;Déduction pour couple à deux revenus;0;10;3 600;10 300
8;GL;Revenu;Déduction pour frais de gestion de fortune;0;0,2;0;6 000
8;GL;Revenu;Déduction des frais de garde des enfants par des tiers;0;0;0;25 800
8;GL;Revenu;Déduction pour frais de formation des enfants, éducation externe;7 200;0;0;0
8;GL;Revenu;Déduction pour enfants;7 200;0;0;0
8;GL;Revenu;Déduction pour rentiers AVS ou AI;2 100;0;0;0
8;GL;Revenu;Déduction maximale pilier 3a avec solution de prévoyance;0;0;0;7 258
